Classification,Food Name,Moisture (water) (mg),Protein (mg),"Fat, total (mg)",Ash (mg),Total dietary fibre (mg),"Available carbohydrate, without sugar alcohols (mg)",Total sugars (mg),Starch (mg),Sodium (Na) (mg),Potassium (K) (mg),Calcium (Ca) (mg),Phosphorus (P) (mg),Magnesium (Mg) (mg),Iron (Fe) (mg),Zinc (Zn) (mg),Cholesterol (mg),Thiamin (B1) (mg),Riboflavin (B2) (mg),Niacin (B3) (mg),Vitamin C (mg)
18603,"Salami, all varieties, raw",42200.0,21900.0,28300.0,5200.0,500.0,400.0,0.0,400.0,1500,360,21,240,23,1.7,2.9,91,0.5,0.19,5.1,0
13405,"Pie, steak & kidney, canned",65600.0,10000.0,7700.0,1200.0,900.0,13600.0,600.0,13000.0,230,120,7,76,8,1.4,1.4,110,0.03,0.1,1.6,0
22203,"Coconut, fresh, mature fruit, flesh",48700.0,3800.0,32800.0,1000.0,8100.0,3300.0,2900.0,400.0,5,270,7,37,15,0.4,0.48,0,0.01,0.01,0.6,2
22203,"Coconut, fresh, young or immature, flesh",83400.0,1600.0,5600.0,400.0,500.0,7000.0,4000.0,3000.0,6,138,18,29,18,0.6,0.22,0,0.01,0.01,0.54,3
22203,"Coconut, fresh, mature, water or juice",93500.0,500.0,100.0,800.0,0.0,4700.0,4700.0,0.0,17,200,17,59,11,0.6,0.16,0,0.02,0.01,0.08,0
22203,"Coconut, fresh, young or immature, water or juice",95200.0,200.0,0.0,200.0,0.0,6600.0,6600.0,0.0,5,186,12,9,11,0.4,0.09,0,0.01,0.02,0.08,0
22203,"Water, coconut, commercial",95200.0,200.0,0.0,500.0,0.0,3200.0,3200.0,0.0,36,200,12,9,9,0.0,0.02,0,0.0,0.0,0.0,10
22203,"Coconut, grated & desiccated",2100.0,6900.0,65400.00000000001,1800.0,15400.0,7300.0,6600.0,800.0,15,574,12,125,72,1.7,1.17,0,0.002,0.0,1.3,0
22203,"Coconut, cream, regular fat",71100.0,1600.0,23200.0,300.0,0.0,1400.0,1400.0,0.0,16,130,2,32,20,0.51,0.26,0,0.0,0.0,0.0,0
22203,"Coconut, milk, canned, regular fat",77600.0,1400.0,15400.0,400.0,0.0,1700.0,1700.0,0.0,26,160,3,40,26,0.66,0.31,0,0.0,0.0,0.0,0
22203,"Coconut, milk, canned, reduced fat",89700.0,600.0,7100.0,100.0,0.0,900.0,900.0,0.0,15,61,5,11,6,0.2,0.22,0,0.0,0.0,0.1,0
22204,"Nut, almond, with skin, raw, unsalted",5000.0,19700.0,50500.0,3300.0,11000.0,5400.0,5200.0,200.0,0,789,267,520,268,3.77,3.55,0,0.19,0.07,4.5,0
22204,"Nut, almond, with skin, roasted, unsalted",2900.0,19700.0,52500.0,3300.0,11000.0,5400.0,5200.0,200.0,0,789,267,416,268,3.77,3.55,0,0.162,0.066,4.28,0
22204,"Nut, almond meal",5000.0,19700.0,50500.0,3300.0,11000.0,5400.0,5200.0,200.0,0,789,267,520,268,3.77,3.55,0,0.19,0.07,4.5,0
22204,"Nut, brazil, raw or blanched, unsalted",2400.0,14400.0,68500.0,3300.0,8500.0,2400.0,2100.0,300.0,2,560,150,660,350,2.2,4.1,0,0.6,0.43,0.6,0
22204,"Nut, cashew, raw, unsalted",3500.0,17000.0,49200.0,2500.0,5900.0,22900.0,5500.0,17400.0,11,550,34,530,250,5.0,5.5,0,0.64,0.19,1.8,0
22204,"Nut, cashew, roasted, unsalted",2900.0,17000.0,47700.0,2600.0,3400.0,26800.0,6500.0,20300.0,7,610,42,480,260,5.3,5.5,0,0.42,0.05,1.7,0
22204,"Nut, cashew, roasted, salted",2800.0,17000.0,48500.0,3100.0,3000.0,26700.0,6400.0,20300.0,270,630,34,460,240,4.9,5.0,0,0.42,0.05,1.7,0
22204,"Nut, chestnut, raw, unsalted",48200.0,3400.0,200.0,1200.0,14900.0,32100.0,3300.0,28800.0,1,468,18,38,30,0.7,0.4,0,0.144,0.016,1.1,40
22204,"Nut, chestnut, roasted, unsalted",49900.0,3400.0,1200.0,1400.0,8000.0,35700.0,7400.0,28300.0,0,522,18,83,40,0.76,0.52,0,0.24,0.115,1.44,12
22204,"Nut, hazelnut, raw, unsalted",4600.0,14800.0,61400.0,2300.0,10400.0,5100.0,4400.0,700.0,3,680,86,310,160,3.2,2.2,0,0.39,0.17,2.2,0
22204,"Nut, macadamia, raw, unsalted",2000.0,6500.0,76700.0,1200.0,7900.0,4600.0,4600.0,0.0,1,370,51,200,110,1.7,1.1,0,0.31,0.07,0.9,0
22204,"Nut, pecan, raw, unsalted",3500.0,9800.0,71900.0,1600.0,8400.0,4900.0,4300.0,600.0,3,500,51,290,110,2.4,3.9,0,0.42,0.18,1.3,1
22204,"Nut, pine, raw, unsalted",1800.0,13000.0,70000.0,2500.0,5100.0,4500.0,3400.0,1100.0,3,600,11,560,230,4.1,5.3,0,0.57,0.19,4.3,0
22204,"Nut, pistachio, raw, unsalted",4700.0,17000.0,48600.0,3200.0,7700.0,7800.0,7100.0,700.0,0,1000,98,470,120,3.1,2.3,0,0.41,0.17,1.7,0
22204,"Nut, walnut, raw, unsalted",3000.0,14400.0,69200.0,1800.0,6400.0,3000.0,2700.0,300.0,3,440,89,370,150,2.5,2.53,0,0.33,0.18,1.4,0
22101,"Seed, chia, dried",5600.0,23800.0,29800.0,4700.0,33200.0,3100.0,700.0,2400.0,0,720,530,830,380,13.0,5.4,0,0.24,0.04,7.6,0
22101,"Seed, hemp, dried",6500.0,29800.0,50600.0,5600.0,4200.0,2500.0,2300.0,200.0,0,1060,90,1520,650,12.5,9.4,0,1.6,0.23,3.6,0
22101,"Seed, linseed or flaxseed",6400.0,21600.0,32600.0,3100.0,32900.0,2800.0,1500.0,1300.0,60,630,180,490,330,5.5,3.5,0,0.34,0.03,1.8,0
22101,"Seed, poppy",6000.0,18000.0,41600.0,6400.0,19500.0,8600.0,3000.0,5600.0,26,719,1438,870,347,9.76,7.9,0,0.854,0.1,0.9,1
22101,"Seed, pumpkin, hulled & dried",6700.0,30200.0,45000.0,5100.0,4600.0,2100.0,1300.0,800.0,1,700,40,1100,530,8.5,6.5,0,0.17,0.06,3.3,0
22101,"Seed, sunflower",4800.0,24700.0,48300.0,3400.0,13000.0,3100.0,2100.0,1000.0,0,610,99,775,370,4.85,5.44,0,0.875,0.16,10.75,0
22101,"Seed, sesame, unsalted",2700.0,22200.0,55600.0,2800.0,10100.0,6200.0,600.0,5600.0,24,170,62,730,340,5.2,5.5,0,0.99,0.18,5.1,0
22101,"Wattle seed (acacia), ground",1700.0,20300.0,6100.0,4300.0,54200.0,10500.0,0.0,10500.0,102,974,419,70,243,6.0,0.4,0,0.04,0.0,14.5,0
15101,"Barramundi, aquacultured, fillet, raw",73800.0,19200.0,5300.0,1100.0,0.0,0.0,0.0,0.0,56,345,18,170,29,0.32,0.36,86,0.0,0.12,3.15,0
15101,"Barramundi, aquacultured, fillet, grilled, no added fat",64099.99999999999,26400.0,7300.0,1500.0,0.0,0.0,0.0,0.0,76,473,25,233,40,0.43,0.49,118,0.0,0.156,4.1,0
15101,"Barramundi, aquacultured, fillet, steamed with no added fat",68800.0,22900.0,6300.0,1300.0,0.0,0.0,0.0,0.0,56,349,22,182,31,0.38,0.43,102,0.0,0.128,3.19,0
15101,"Bassa (basa), fillet, raw",83200.0,15700.0,1800.0,1100.0,0.0,0.0,0.0,0.0,84,347,18,350,31,0.4,0.24,74,0.15,0.13,3.3,0
15101,"Bassa (basa), fillet, baked, no added fat",77000.0,21500.0,2400.0,1500.0,0.0,0.0,0.0,0.0,115,475,25,479,42,0.55,0.33,101,0.185,0.169,4.29,0
15101,"Bassa (basa), fillet, steamed, no added fat",80000.0,18700.0,2100.0,1300.0,0.0,0.0,0.0,0.0,85,351,22,375,33,0.48,0.28,88,0.143,0.139,3.34,0
15101,"Blue grenadier (hoki), fillet, raw",82000.0,18000.0,1200.0,900.0,0.0,0.0,0.0,0.0,63,310,12,160,26,0.14,0.26,38,0.07,0.06,0.33,0
15101,"Blue grenadier (hoki), fillet, baked, no added fat",75300.0,24600.0,1600.0,1200.0,0.0,0.0,0.0,0.0,86,425,16,219,36,0.19,0.36,52,0.086,0.078,0.43,0
15101,"Blue grenadier (hoki), fillet, steamed, no added fat",78600.0,21400.0,1400.0,1100.0,0.0,0.0,0.0,0.0,64,314,14,171,28,0.17,0.31,45,0.067,0.064,0.33,0
15101,"Bream, fillet, raw",75400.0,19600.0,5100.0,1100.0,0.0,0.0,0.0,0.0,84,347,23,350,31,0.4,0.6,74,0.15,0.13,3.3,3
15101,"Bream, fillet, baked, no added fat",66200.0,26800.0,7000.0,1500.0,0.0,0.0,0.0,0.0,115,475,32,479,42,0.55,0.82,101,0.195,0.178,4.52,3
15101,"Bream, fillet, steamed, no added fat",72200.0,22400.0,5400.0,1100.0,0.0,0.0,0.0,0.0,82,345,25,283,32,0.4,0.8,85,0.21,0.15,3.5,2
15101,"Flathead, fillet, raw",77700.0,21100.0,1000.0,1100.0,0.0,0.0,0.0,0.0,97,402,63,280,29,0.2,0.6,57,0.0,0.11,3.4,1
15101,"Flathead, fillet, baked, no added fat",69400.0,28800.0,1400.0,1500.0,0.0,0.0,0.0,0.0,133,551,86,384,40,0.27,0.82,78,0.0,0.143,4.66,1
15101,"Flathead, fillet, steamed, no added fat",71900.0,26100.0,1200.0,1100.0,0.0,0.0,0.0,0.0,91,405,45,286,32,0.4,0.7,78,0.0,0.1,6.4,1
15101,"Gemfish, fillet, raw",79400.0,14000.0,2600.0,900.0,0.0,100.0,100.0,0.0,40,142,11,104,13,0.38,0.25,39,0.0,0.032,3.31,0
15101,"Gemfish, fillet, baked, no added fat",71800.0,19200.0,3600.0,1300.0,0.0,100.0,100.0,0.0,54,195,16,143,18,0.52,0.35,53,0.0,0.044,4.54,0
15101,"Gemfish, fillet, steamed, no added fat",73800.0,26400.0,3100.0,1400.0,0.0,300.0,300.0,0.0,72,274,10,196,25,0.65,0.46,55,0.0,0.065,4.17,0
15101,"Kingfish, yellowtail, aquacultured, fillet, with skin, raw",63100.0,22900.0,12700.0,1400.0,0.0,0.0,0.0,0.0,36,388,117,277,29,0.47,0.73,70,0.0,0.12,3.15,0
15101,"Kingfish, yellowtail, aquacultured, fillet, with skin, grilled, no added fat",49400.0,31300.0,17400.0,1900.0,0.0,0.0,0.0,0.0,49,532,160,379,40,0.64,0.99,95,0.0,0.164,4.32,0
15101,"Kingfish, yellowtail, aquacultured, fillet, with skin, steamed, no added fat",56000.0,27200.0,15100.0,1600.0,0.0,0.0,0.0,0.0,36,393,139,297,31,0.56,0.86,83,0.0,0.128,3.19,0
15101,"Mackerel, raw",71700.0,19300.0,6300.0,1300.0,0.0,0.0,0.0,0.0,59,446,11,205,33,0.44,0.49,76,0.13,0.17,2.3,2
15101,"Mackerel, grilled, no added fat",61200.0,26400.0,8600.0,1700.0,0.0,0.0,0.0,0.0,81,611,15,281,45,0.6,0.67,104,0.169,0.233,3.15,2
15101,"Mackerel, steamed, no added fat",66300.0,23000.0,7500.0,1500.0,0.0,0.0,0.0,0.0,60,451,13,220,35,0.52,0.58,90,0.124,0.182,2.33,1
15101,"Milkfish, aquacultured, fillet, raw",64200.0,23400.0,10700.0,2000.0,0.0,0.0,0.0,0.0,84,347,18,350,31,0.4,0.84,74,0.15,0.13,3.3,0
15101,"Milkfish, aquacultured, fillet, grilled, no added fat",51000.0,32000.0,14700.0,2700.0,0.0,0.0,0.0,0.0,115,475,25,479,42,0.55,1.15,101,0.195,0.178,4.52,0
15101,"Milkfish, aquacultured, fillet, steamed, no added fat",57400.0,27800.0,12800.0,2300.0,0.0,0.0,0.0,0.0,85,351,22,375,33,0.48,1.0,88,0.143,0.139,3.34,0
15101,"Morwong, fillet, raw",76800.0,19400.0,5800.0,1100.0,0.0,0.0,0.0,0.0,89,388,55,264,26,0.4,0.4,63,0.06,0.07,5.3,0
15101,"Morwong, fillet, grilled, no added fat",68200.0,26500.0,7900.0,1500.0,0.0,0.0,0.0,0.0,122,532,75,362,36,0.55,0.55,86,0.078,0.096,7.26,0
15101,"Morwong, fillet, steamed, no added fat",72800.0,23000.0,3700.0,1100.0,0.0,0.0,0.0,0.0,86,381,24,254,29,0.4,0.5,70,0.07,0.1,4.1,0
15101,"Mullet, yelloweye, fillet, raw",76100.0,19200.0,6000.0,1100.0,0.0,0.0,0.0,0.0,131,309,53,271,28,0.4,1.1,95,0.0,0.1,4.7,0
15101,"Mullet, yelloweye, fillet, baked, no added fat",67300.0,26400.0,8200.0,1500.0,0.0,0.0,0.0,0.0,179,423,73,371,38,0.55,1.51,130,0.0,0.137,6.44,0
15101,"Mullet, yelloweye, fillet, steamed, no added fat",73600.0,22000.0,5000.0,1100.0,0.0,0.0,0.0,0.0,144,284,40,290,34,0.6,1.05,91,0.0,0.13,4.7,0
15101,"Mulloway, fillet, raw",77300.0,20600.0,2300.0,1100.0,0.0,0.0,0.0,0.0,54,332,26,205,25,0.4,0.4,63,0.04,0.12,3.5,1
15101,"Mulloway, fillet baked, no added fat",68900.0,28200.0,3200.0,1500.0,0.0,0.0,0.0,0.0,74,455,36,281,34,0.55,0.55,86,0.049,0.156,4.55,1
15101,"Mulloway, fillet, steamed, no added fat",73600.0,23200.0,3900.0,1100.0,0.0,0.0,0.0,0.0,63,353,30,223,28,0.6,0.6,83,0.07,0.2,3.8,1
15101,"Salmon, Atlantic, fillet, raw",62300.0,20500.0,16700.0,1500.0,0.0,0.0,0.0,0.0,32,366,48,260,28,0.31,0.42,63,0.09,0.1,3.07,0
15101,"Salmon, Atlantic, fillet, grilled, no added fat",57800.0,22900.0,18600.0,1700.0,0.0,0.0,0.0,0.0,36,409,54,290,32,0.35,0.47,71,0.096,0.112,3.43,0
15101,"Salmon, Atlantic, fillet, steamed, no added fat",55600.0,24100.0,19600.0,1800.0,0.0,0.0,0.0,0.0,32,366,57,275,30,0.37,0.49,74,0.085,0.106,3.07,0
15101,"Salmon, Pacific King, fillet, skinless, raw",58300.0,18100.0,22800.0,1500.0,0.0,0.0,0.0,0.0,30,380,9,241,27,0.23,0.42,63,0.17,0.12,7.08,2
15101,"Salmon, Pacific King, fillet, skinless, grilled, no added fat",53400.0,20200.0,25400.0,1700.0,0.0,0.0,0.0,0.0,33,424,10,269,30,0.26,0.47,70,0.18,0.134,7.91,2
15101,"Salmon, Pacific King, fillet, steamed, no added fat",51000.0,21300.0,26800.0,1800.0,0.0,0.0,0.0,0.0,30,380,10,255,28,0.27,0.49,74,0.16,0.127,7.08,2
15101,"Sardine, Australian, whole, raw",72900.0,19700.0,2900.0,4700.0,0.0,0.0,0.0,0.0,665,352,725,575,46,3.95,3.1,129,0.019,0.34,1.1,0
15101,"Sardine, Australian, whole, fried, no added fat",70500.0,22000.0,1900.0,5800.0,0.0,0.0,0.0,0.0,794,402,872,690,54,6.1,3.29,162,0.08,0.176,5.53,0
15101,"Sprat, blue, wild caught, flesh, skin & bones, raw",75000.0,18700.0,1600.0,4900.0,0.0,0.0,0.0,0.0,675,342,742,587,46,5.18,2.8,138,0.08,0.15,4.7,0
15101,"Sprat, blue, wild caught, flesh, skin & bones, fried, no added fat",70500.0,22000.0,1900.0,5800.0,0.0,0.0,0.0,0.0,794,402,872,690,54,6.1,3.29,162,0.08,0.168,5.53,0
15101,"Shark, fillet, without skin, raw",77400.0,24600.0,400.0,1500.0,0.0,0.0,0.0,0.0,180,345,10,208,34,0.16,0.34,61,0.0,0.06,6.4,0
15101,"Shark, fillet, without skin, baked, no added fat",69000.0,33800.0,600.0,2100.0,0.0,0.0,0.0,0.0,246,473,13,285,46,0.22,0.46,84,0.0,0.078,8.33,0
15101,"Shark, fillet, without skin, steamed, no added fat",74600.0,27700.0,500.0,1700.0,0.0,0.0,0.0,0.0,162,310,9,187,30,0.14,0.3,69,0.0,0.067,6.83,0
15101,"Silver perch, aquacultured, raw",61800.0,19500.0,16000.0,2700.0,0.0,0.0,0.0,0.0,70,347,18,350,31,0.4,0.86,74,0.15,0.13,3.3,0
15101,"Silver perch, aquacultured, baked, no added fat",47700.0,26700.0,22000.0,3600.0,0.0,0.0,0.0,0.0,96,475,25,479,42,0.55,1.18,101,0.195,0.178,4.52,0
15101,"Silver perch, aquacultured, steamed, no added fat",54500.0,23200.0,19100.0,3200.0,0.0,0.0,0.0,0.0,71,351,22,375,33,0.48,1.03,88,0.143,0.139,3.34,0
15101,"Snapper, fillet, raw",77000.0,20300.0,1600.0,1100.0,0.0,0.0,0.0,0.0,85,449,123,347,32,0.3,0.7,61,0.12,0.05,5.3,1
15101,"Snapper, fillet, baked, no added fat",68600.0,27800.0,2200.0,1500.0,0.0,0.0,0.0,0.0,116,615,168,475,44,0.41,0.96,84,0.148,0.065,6.9,1
15101,"Snapper, fillet, steamed, no added fat",68600.0,27800.0,2200.0,1500.0,0.0,0.0,0.0,0.0,93,492,135,380,35,0.33,0.77,84,0.148,0.068,6.9,1
15101,"Tilapia, fillet, raw",75200.0,18500.0,4400.0,1900.0,0.0,0.0,0.0,0.0,84,347,18,350,31,0.4,0.75,74,0.15,0.13,3.3,0
15101,"Tilapia, fillet, baked, no added fat",66000.0,25300.0,6000.0,2600.0,0.0,0.0,0.0,0.0,115,475,25,479,42,0.55,1.02,101,0.185,0.169,4.29,0
15101,"Tilapia, fillet, steamed, no added fat",70400.0,22000.0,5200.0,2200.0,0.0,0.0,0.0,0.0,85,351,22,375,33,0.48,0.89,88,0.143,0.139,3.34,0
15101,"Trout, ocean, aquacultured, fillet, without skin, raw",54300.0,17400.0,24600.0,1100.0,0.0,0.0,0.0,0.0,247,291,73,221,32,0.35,0.82,109,0.15,0.13,3.3,1
15101,"Trout, ocean, aquacultured, fillet, without skin, baked, no added fat",37400.0,23800.0,33700.0,1500.0,0.0,0.0,0.0,0.0,338,399,100,303,44,0.47,1.12,149,0.195,0.178,4.52,1
15101,"Trout, ocean, aquacultured, fillet, without skin, steamed, no added fat",45600.0,20700.0,29300.0,1300.0,0.0,0.0,0.0,0.0,250,295,87,237,34,0.41,0.97,130,0.143,0.139,3.34,1
15101,"Trout, rainbow, aquacultured, raw",70000.0,19600.0,8400.0,1800.0,0.0,0.0,0.0,0.0,70,366,48,260,28,0.31,0.79,63,0.09,0.1,3.07,0
15101,"Trout, rainbow, aquacultured, baked, no added fat",58900.0,26800.0,11600.0,2500.0,0.0,0.0,0.0,0.0,96,502,66,356,39,0.43,1.08,87,0.117,0.137,4.2,0
15101,"Trout, rainbow, aquacultured, steamed, no added fat",64300.0,23300.0,10000.0,2200.0,0.0,0.0,0.0,0.0,71,371,57,278,30,0.37,0.94,75,0.086,0.107,3.11,0
15101,"Tuna, yellowfin, fillet, raw",71000.0,23400.0,1000.0,1300.0,0.0,0.0,0.0,0.0,37,444,16,191,50,0.73,0.52,45,0.43,0.05,9.8,1
15101,"Tuna, yellowfin, fillet, baked, no added fat",60300.0,32000.0,1400.0,1800.0,0.0,0.0,0.0,0.0,51,608,22,262,68,1.0,0.71,62,0.56,0.068,13.42,1
15101,"Tuna, yellowfin, fillet, steamed, no added fat",65500.0,27800.0,1200.0,1500.0,0.0,0.0,0.0,0.0,37,449,19,205,54,0.87,0.62,54,0.41,0.054,9.92,1
15101,"Whiting, King George, fillet, raw",77600.0,19800.0,700.0,1100.0,0.0,0.0,0.0,0.0,70,353,37,253,28,0.2,0.8,95,0.0,0.0,4.3,1
15101,"Whiting, King George, fillet, baked, no added fat",67900.0,28200.0,1000.0,1600.0,0.0,0.0,0.0,0.0,100,504,53,361,40,0.28,1.14,136,0.0,0.0,6.14,1
15101,"Whiting, King George, fillet, steamed, no added fat",73400.0,23300.0,1100.0,1100.0,0.0,0.0,0.0,0.0,69,332,19,252,29,0.3,0.9,104,0.0,0.0,4.2,1
15202,"Abalone, black lip, aquacultured, raw",76600.0,16200.0,800.0,1800.0,0.0,1600.0,400.0,0.0,390,250,29,152,69,2.33,1.05,136,0.0,0.37,2.0,0
15202,"Abalone, black lip, wild, raw",75600.0,19400.0,600.0,1700.0,0.0,1600.0,400.0,0.0,268,285,21,150,54,1.78,1.12,152,0.0,0.37,2.0,0
15202,"Abalone, green lip, aquacultured, raw",75200.0,17100.0,800.0,3000.0,0.0,1600.0,400.0,0.0,792,260,58,155,65,2.6,1.48,139,0.0,0.37,2.0,0
15202,"Abalone, green lip, wild, raw",74000.0,18700.0,500.0,1600.0,0.0,1600.0,400.0,0.0,255,252,19,132,45,2.15,0.46,174,0.0,0.37,2.0,0
15202,"Abalone, brown lip, wild, raw",78800.0,17800.0,600.0,1300.0,0.0,1600.0,400.0,0.0,280,210,20,110,46,4.65,0.74,123,0.0,0.37,2.0,0
15201,"Crab, flesh, purchased steamed or boiled",77000.0,20200.0,700.0,2000.0,0.0,0.0,0.0,0.0,420,280,120,210,33,2.72,6.42,97,0.023,0.11,2.75,1
15201,"Lobster, southern rock, wild, flesh, raw",78000.0,20200.0,700.0,1800.0,0.0,0.0,0.0,0.0,283,364,57,288,41,0.0,2.0,236,0.0,0.056,2.08,0
15201,"Lobster or crayfish, flesh, purchased steamed, poached or boiled, no added fat",75500.0,22500.0,800.0,2000.0,0.0,0.0,0.0,0.0,283,364,63,240,45,0.0,2.22,262,0.0,0.059,2.08,0
15202,"Mussel, blue, steamed",75200.0,16000.0,2300.0,1700.0,0.0,4700.0,0.0,0.0,353,130,173,122,76,2.97,3.12,94,0.0,0.066,0.73,5
15202,"Octopus, raw",80200.0,14900.0,1000.0,1600.0,0.0,0.0,0.0,0.0,230,350,53,186,30,5.3,1.6,48,0.03,0.04,2.1,5
15202,"Octopus, boiled, no added fat",78000.0,16600.0,1200.0,1800.0,0.0,0.0,0.0,0.0,204,311,59,165,30,5.59,1.78,53,0.028,0.038,1.87,4
15202,"Oyster, native, aquacultured, raw",84300.0,7300.0,1700.0,2900.0,0.0,600.0,0.0,600.0,585,190,139,115,78,3.75,11.05,76,0.0,0.37,2.0,0
15202,"Oyster, Pacific, aquacultured, raw",81700.0,10800.0,2200.0,3000.0,0.0,600.0,0.0,600.0,541,231,229,174,80,4.43,18.04,61,0.0,0.37,2.0,1
15202,"Oyster, Sydney rock, aquacultured, raw",80400.0,10600.0,2800.0,2600.0,0.0,600.0,0.0,600.0,491,235,148,183,74,3.47,20.25,76,0.0,0.37,2.0,0
15202,"Oyster, aquacultured, raw",81800.0,10100.0,2300.0,2800.0,0.0,600.0,0.0,600.0,535,225,190,166,78,4.04,17.37,68,0.0,0.37,2.0,1
15201,"Prawn, banana, wild, flesh, raw",83600.0,13200.0,600.0,1700.0,0.0,0.0,0.0,0.0,509,78,20,331,23,0.14,0.91,507,0.0,0.06,2.8,0
15201,"Prawn, banana, aquacultured, purchased cooked",74000.0,23200.0,1000.0,2800.0,0.0,0.0,0.0,0.0,805,320,56,228,46,0.21,1.55,204,0.0,0.06,3.32,0
15201,"Prawn, brown tiger, wild, flesh, raw",74200.0,23400.0,900.0,2100.0,0.0,0.0,0.0,0.0,273,404,163,327,54,0.27,1.69,445,0.0,0.06,2.8,0
15201,"Prawn, black tiger, aquacultured, purchased cooked",75600.0,20200.0,1000.0,3200.0,0.0,0.0,0.0,0.0,918,179,239,214,45,1.28,1.95,218,0.0,0.06,3.32,0
15201,"Prawn, endeavour, wild, flesh, raw",75400.0,22400.0,700.0,2000.0,0.0,0.0,0.0,0.0,330,364,59,284,56,0.2,1.62,210,0.0,0.06,2.8,0
15201,"Prawn, school, wild, flesh, raw",78200.0,17800.0,1100.0,2600.0,0.0,0.0,0.0,0.0,114,306,583,280,48,2.77,1.54,204,0.0,0.06,2.8,0
15201,"Prawn, Western king, wild, flesh, raw",74200.0,23900.0,800.0,2000.0,0.0,0.0,0.0,0.0,268,412,45,326,50,0.03,1.49,461,0.0,0.06,2.8,0
15201,"Prawn, flesh, raw (green)",76800.0,20700.0,800.0,2000.0,0.0,0.0,0.0,0.0,345,314,72,317,45,0.16,1.43,406,0.0,0.06,2.8,0
15201,"Prawn, flesh, cooked from raw, no added fat",68500.0,27100.0,1200.0,3700.0,0.0,0.0,0.0,0.0,1077,312,185,276,57,0.93,2.19,264,0.0,0.075,4.16,0
15202,"Scallop, raw",79600.0,15600.0,800.0,1300.0,0.0,3400.0,800.0,0.0,150,360,26,280,42,0.76,1.2,42,0.0,0.16,1.8,0
15202,"Scallop, fried, no added fat",74500.0,19500.0,1000.0,1600.0,0.0,4200.0,1100.0,0.0,188,450,32,350,52,0.95,1.5,52,0.0,0.19,2.25,0
15202,"Squid or calamari, raw",81000.0,16700.0,1200.0,1400.0,0.0,0.0,0.0,0.0,284,156,11,258,36,1.3,1.3,199,0.09,0.04,1.5,1
15202,"Squid or calamari, fried, no added fat",76200.0,20900.0,1500.0,1800.0,0.0,0.0,0.0,0.0,355,195,14,322,45,1.62,1.62,249,0.096,0.048,1.78,1
15401,"Anchovy, canned in oil, drained",49500.0,25400.0,8900.0,11100.0,0.0,0.0,0.0,0.0,5480,180,167,252,69,2.5,2.9,77,0.02,0.4,7.9,0
15401,"Salmon, pink, canned in brine, drained",70900.0,20700.0,6200.0,2200.0,0.0,0.0,0.0,0.0,382,286,191,312,30,1.14,1.05,74,0.02,0.235,4.45,0
15401,"Salmon, red, canned in brine, drained",69600.0,24400.0,5500.0,2200.0,0.0,0.0,0.0,0.0,350,270,130,260,26,0.46,0.63,63,0.0,0.04,5.8,0
15401,"Salmon, flavoured, canned",74600.0,15500.0,5000.0,1800.0,0.0,5500.0,4100.0,1400.0,420,240,102,231,25,1.07,0.66,74,0.02,0.2,4.45,0
15401,"Tuna, unflavoured, canned in water, drained",74400.0,26100.0,2600.0,1200.0,0.0,0.0,0.0,0.0,250,205,5,186,24,1.16,0.76,53,0.0,0.02,12.0,0
15401,"Tuna, canned in brine, drained",74400.0,26100.0,2600.0,1200.0,0.0,0.0,0.0,0.0,400,205,5,186,24,1.16,0.76,53,0.0,0.02,12.0,0
15401,"Tuna, flavoured, canned in oil",72300.0,18000.0,5800.0,1800.0,300.0,3300.0,2500.0,800.0,430,250,13,160,27,1.2,0.53,53,0.0,0.02,12.0,0
28102,"Bar, cherry & coconut centre, dark chocolate-coated",9700.0,4400.0,22400.0,1100.0,4700.0,52600.0,48600.0,4000.0,46,270,50,110,58,0.88,0.83,2,0.0,0.08,0.0,0
28102,"Bar, coconut cream centre, milk chocolate-coated",8200.0,4500.0,22400.0,1200.0,7400.0,52100.0,44300.0,6200.0,130,310,87,130,41,1.8,0.9,8,0.0,0.19,0.54,0
28103,"Bar, honeycomb centre, milk chocolate-coated",2100.0,2600.0,16200.0,1400.0,300.0,70000.0,64200.0,5800.0,260,340,76,110,31,0.9,0.3,0,0.06,0.4,4.0,0
28103,"Bar, nougat & caramel centre, milk chocolate-coated",5500.0,3400.0,15900.0,1100.0,1400.0,68900.0,58800.0,2100.0,130,210,94,100,30,1.8,0.51,6,0.03,0.21,0.0,0
28103,"Bar, wafer & cream layers, chocolate-coated",1200.0,6200.0,27200.0,1300.0,1900.0,59700.0,51600.0,8100.0,86,330,170,180,46,2.9,0.86,13,0.06,0.36,0.0,0
28103,"Chocolate, milk, fondant or caramel filled",4200.0,6000.0,24700.0,1400.0,2000.0,61400.0,53600.0,6600.0,79,320,170,180,41,1.3,0.9,15,0.06,0.4,0.48,0
28102,"Chocolate, milk, with dried fruit & nuts",3500.0,7800.0,28000.0,1900.0,2900.0,55400.0,53400.0,2000.0,62,517,218,249,64,1.67,1.34,16,0.071,0.258,0.47,4
28102,"Chocolate, milk, with nuts",2200.0,9900.0,39500.0,2000.0,4700.0,40700.0,39600.0,1200.0,48,505,208,278,86,1.97,1.57,15,0.145,0.275,0.9,3
