Classification,Food Name,Moisture (water),Protein,"Fat, total",Ash,Total dietary fibre,"Available carbohydrate, without sugar alcohols",Total sugars,Starch,Sodium (Na),Potassium (K),Calcium (Ca),Phosphorus (P),Magnesium (Mg),Iron (Fe),Zinc (Zn),Cholesterol,Thiamin (B1),Riboflavin (B2),Niacin (B3),Vitamin C
18103,"Pork, loin chop, untrimmed, BBQ'd, no added fat",-0.0290994392366782,1.3881031811410338,0.1442895877214342,-0.10306784823797165,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.22188002169956123,0.2233380980440479,-0.2620238297622038,0.5108172880520362,-0.2774428870398142,-0.24876810061334617,-0.04474593863753627,0.34294099474867384,2.593138830247438,0.270303949598594,1.9370823250473748,-0.3506109419404934
18103,"Pork, loin cutlet, untrimmed, raw",0.27599014248497755,0.75707401842819,0.19417602381239824,-0.23975936987980506,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.2511921093475303,0.22727326157443933,-0.3354890122266527,0.25314431858948155,-0.26008042218623023,-0.26417670290356077,-0.16922774033018512,0.06984222391783557,2.3878964253082247,-0.8921262824164784,1.8975953621211958,-0.3506109419404934
18103,"Pork, loin cutlet, untrimmed, fried, no added fat",-0.27388061526916946,1.6495295485506407,0.5378381391057061,0.10196943422477849,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.20835136586203706,0.8962510617409889,-0.3154530533727121,0.8634224041586899,-0.06909330879680683,-0.22180304660547048,0.12584023405239,0.3559456981215709,3.7383914498082498,-0.8921262824164784,3.13814411405199,-0.3506109419404934
18103,"Pork, mince, untrimmed, raw",0.36822652765664093,0.7480593161037208,0.05560259022638701,-0.30810513070072176,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.21511569378079914,0.05806122976760623,-0.3154530533727121,0.06328002530128338,-0.3121678167469821,-0.1871336914524875,0.21343853894721723,0.17387985090101205,2.3427430962215974,0.3994628642669355,1.4303329674947427,-0.3506109419404934
18103,"Pork, mince, as purchased, fried, no added fat",0.0063760935216538635,1.1987944323271809,0.19971896115583868,-0.23975936987980506,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.21286091780787844,0.13676450037543558,-0.2887384415674579,0.13108870147563986,-0.2774428870398142,-0.13127750815045938,0.5914943811248917,0.21289396101970323,2.260646134245912,-0.08488306573934468,2.647847657718599,-0.3506109419404934
18103,"Pork, butterfly steak, lean, raw",0.5385090848966348,1.0365297904867352,-0.4432617706832534,-0.17141360905888836,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.24217300545584747,0.41222594750283836,-0.3288103592753392,0.5379407585217788,-0.20799302762547842,-0.26225062761728396,-0.08623987253508586,0.09585163066362969,2.83532486807571,-0.8921262824164784,2.2200722260183254,-0.3506109419404934
18103,"Pork, butterfly steak, lean, grilled, no added fat",0.11989779834831647,1.793764785742148,-0.37674652256196806,-0.17141360905888836,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.24217300545584747,0.5302808534145824,-0.3288103592753392,0.6735581108704918,-0.15590563306472657,-0.23143342303685466,0.4024664600360544,1.1622373072411887,5.1340398033949,0.23801422093150887,1.8252025967565337,-0.3506109419404934
18103,"Pork, butterfly steak, untrimmed, raw",0.403702060414973,0.9103239579441664,-0.14394315413746916,-0.23975936987980506,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.24668255740168887,0.32565234983422603,-0.3288103592753392,0.456570347112551,-0.22535549247906236,-0.26225062761728396,-0.12773380643263554,0.08284692729073262,2.6300824631364965,-0.8921262824164784,2.068705534801305,-0.3506109419404934
18103,"Pork, butterfly steak, untrimmed, grilled, no added fat",-0.0007190130300125493,1.6224854415772332,-0.07742790601618378,-0.23975936987980506,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.24442778142876817,0.4397720922155786,-0.32213170632402566,0.6057494346961353,-0.19063056277189447,-0.23721164889568516,0.32408902934068284,1.0712043836309093,4.744079234010395,0.2218693565979662,1.6935793870026037,-0.3506109419404934
18103,"Pork, medallion or loin steak, separable fat, raw",-1.1643164875033043,-0.5680872232687821,3.264963312078407,-0.7181796956262221,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.29628762880594417,-0.650268205702858,-0.3354890122266527,-0.47240851647613286,-0.5205173949899895,-0.27380707933494497,-0.5795566422059539,-0.03419540306534092,0.24927056584162013,-0.8921262824164784,0.3444414870248168,-0.3506109419404934
18103,"Pork, medallion or loin steak, separable fat, fried, no added fat",-1.0082241433666432,0.20717717663556895,2.5443814574311485,-0.4447966523425552,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.2399182294829268,0.0974128650715209,-0.2620238297622038,-0.20795467939614257,-0.34689274645414997,-0.23143342303685466,-0.3813078469176612,0.06984222391783557,0.9881432236227888,-0.8921262824164784,1.5290503748101905,-0.3506109419404934
18103,"Pork, medallion or loin steak, lean, raw",0.5775321709308001,1.0365297904867352,-0.4432617706832534,-0.17141360905888836,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.24217300545584747,0.41222594750283836,-0.3288103592753392,0.40232340617306583,-0.20799302762547842,-0.26225062761728396,-0.08623987253508586,0.09585163066362969,2.83532486807571,-0.8921262824164784,2.2200722260183254,-0.3506109419404934
18103,"Pork, medallion or loin steak, lean, fried, no added fat",0.21922929007164652,1.523323716008072,-0.3379459611578849,-0.10306784823797165,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.2286443496183233,0.5499566710665397,-0.3288103592753392,0.6057494346961353,-0.15590563306472657,-0.2449159500407925,0.05207324045674633,0.2909221812570856,2.7532279061000247,-0.8921262824164784,1.1999923504253645,-0.3506109419404934
18103,"Pork, medallion or loin steak, untrimmed, raw",0.46046291282830426,0.9283533625931049,-0.1938295902284332,-0.23975936987980506,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.24668255740168887,0.3413930039557919,-0.3288103592753392,0.341295597616145,-0.22535549247906236,-0.26225062761728396,-0.11851293223318006,0.08284692729073262,2.662921247926771,-0.8921262824164784,2.095030176752091,-0.3506109419404934
18103,"Pork, medallion or loin steak, untrimmed, fried, no added fat",0.01701875334915348,1.8568677020134323,-0.04417028195554108,0.1703151950456952,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.21511569378079914,0.7152335393429814,-0.3288103592753392,0.7820519927494621,-0.051730843943222894,-0.2449159500407925,0.18577591634885077,0.3559456981215709,2.732703665606103,-0.8921262824164784,2.5919077935731787,-0.3506109419404934
18103,"Pork, leg steak (rump), separable fat, raw",-1.1394836145724718,-0.36074906980599053,3.1485616278661577,-0.6498339348053054,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.2940328528330235,-0.6896198410067726,-0.3488463181292798,-0.41138070791921205,-0.5205173949899895,-0.25069417589962295,-0.5887775164054094,-0.03419540306534092,3.9025853737596203,-0.3270560307424848,0.476064696778747,-0.3506109419404934
18103,"Pork, leg steak (rump), separable fat, fried, no added fat",-0.8521317992299821,-0.05424919077403781,2.4446085852492208,-0.4447966523425552,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.26472076518505444,-0.3354551232715406,-0.34216766517796626,-0.41138070791921205,-0.41634260586848576,-0.23913772418196194,-0.5334522712086766,-0.11222362330272327,1.5217734764647437,-0.8921262824164784,0.3115356845863341,-0.3506109419404934
