Classification,Food Name,Moisture (water),Protein,"Fat, total",Ash,Total dietary fibre,"Available carbohydrate, without sugar alcohols",Total sugars,Starch,Sodium (Na),Potassium (K),Calcium (Ca),Phosphorus (P),Magnesium (Mg),Iron (Fe),Zinc (Zn),Cholesterol,Thiamin (B1),Riboflavin (B2),Niacin (B3),Vitamin C
12402,"Noodle, wheat, instant, flavoured, boiled, undrained",1.0067861173066182,-1.0098076371677729,-0.4044612092791703,-0.7181796956262221,-0.4091970792964822,-0.3189787850206642,-0.4123198885110677,-0.1088899919988947,-0.0369883919200642,-1.130358156410617,-0.3421676651779662,-0.9674118525489352,-0.5899672544043253,-0.3084764344879279,-0.7409219406964248,-0.5283741312354292,-0.5224408767298225,-0.4965771062446829,-0.8730732031990398,-0.3506109419404934
18101,"Beef, steak, boneless, scotch fillet, untrimmed, grilled, no added fat",-0.1851917833733392,1.5143090136836026,0.1498325250648746,-0.1714136090588883,-0.4741904464966608,-0.629869859855883,-0.4210148533042818,-0.4850676324639226,-0.2421730054558474,0.022644757994083,-0.3087744004213986,0.5650642289915214,-0.2427179573326463,0.0208824394654102,2.3388500419217046,0.3689504014944679,-0.5101263324334697,-0.7952570964152224,-0.5242716973511241,-0.3506109419404934
12101,"Rye, rolled, uncooked",-1.760305437843283,-0.1984844279655449,-0.3878323972488489,0.0336236734038617,2.3367726849110673,1.763049322209134,-0.299285346199284,2.37388243507029,-0.3391283722914374,0.7663906652380704,-0.1150934648333059,0.7142433165751056,1.2157290903684053,0.1537816342185117,0.2134385389472172,-0.5283741312354292,0.3313675278173056,-0.7306776390810517,-0.4782035739372485,-0.3506109419404934
24401,"Lettuce, iceberg, raw",1.3118756990282738,-1.0458664464656495,-0.5319487681783006,-0.7181796956262221,-0.2954586866961695,-0.5309499724083134,-0.238420592646785,-0.4850676324639226,-0.3188353885351511,-0.5715649350950286,-0.2486665238595767,-0.8928223087571431,-0.5031549301364056,-0.3161807356330353,-0.7040384438986029,-0.5283741312354292,-0.3664566489760203,-0.6499533174133383,-0.8730732031990398,-0.2675997898480396
18303,"Ostrich, fan fillet, raw",0.6094601504132989,0.9734268742154508,-0.4931482067742174,-0.239759369879805,-0.4741904464966608,-0.629869859855883,-0.4210148533042818,-0.4850676324639226,-0.2263895736454026,-0.028512367901006,-0.3488463181292798,0.456570347112551,-0.2079930276254784,0.0767386227674384,0.9096145410061056,0.173879850901012,0.1918026924586404,1.4327341816136665,0.6800806718973392,-0.3506109419404934
18301,"Chicken, wing, lean flesh, casseroled, no added fat",0.1198977983483164,1.3790884788165647,-0.044170281955541,-0.4447966523425552,-0.4741904464966608,-0.629869859855883,-0.4210148533042818,-0.4850676324639226,-0.1880583821057508,-0.4535100291832846,-0.2820597886161444,0.1988973776499963,-0.3121678167469821,-0.2314334230368546,-0.0631876870364471,1.162237307241189,-0.3664566489760203,1.125981759276356,1.1012749431099167,-0.3506109419404934
24701,"Pumpkin, jarrahdale, peeled, fresh, boiled, drained",1.0954749492024485,-1.0729105534390573,-0.5264058308348601,-0.6498339348053054,-0.1979686358959014,-0.4178986724682338,-0.0297414376096458,-0.4850676324639226,-0.3458927002101994,-0.5204078091999396,-0.2620238297622038,-0.953850117314064,-0.5031549301364056,-0.3431457896409108,-0.7685845632947912,-0.5283741312354292,-0.6127475349030765,-0.8921262824164784,-0.8730732031990398,-0.0600719096169051
13302,"Cake, carrot, homemade, iced",-1.0862703154349738,-0.7844400790560428,0.2994918333377668,-0.1030678482379716,-0.1979686358959014,1.701813201408258,2.8656818385306604,0.1920521203731277,0.3485782994493746,-0.5676297715646371,-0.1551653825411871,-0.1198034003694791,-0.3468927464541499,-0.2410637994682388,-0.6164401390037759,0.4339739183589532,-0.3951905856675102,-0.4319976489105122,-0.7579028946643506,-0.3506109419404934
24401,"Spinach, Mature English, fresh, boiled, drained",1.1522358016157794,-0.8836018046252041,-0.5097770188045389,0.3070067166875286,-0.0029885342953653,-0.5968965640400264,-0.3601500997517829,-0.4850676324639226,-0.2940328528330235,1.0025004770615584,0.0251582471442784,-0.777547559260737,0.6601302150537189,0.3232762594108729,-0.4919583373111269,-0.5283741312354292,-0.3828760413711574,0.4721147537678776,-0.7414499934451093,0.3549838508453637
12401,"Pasta, white wheat flour & spinach, boiled from dry, no added salt",0.1766586507616477,-0.7934547813805121,-0.5097770188045389,-0.7865254564471388,-0.2467136612960354,0.6560886769625219,-0.4036249237178536,1.0833037608595018,-0.2376634535100061,-1.0241087410900471,-0.2687024827135173,-0.6690536773817667,-0.4857924652828215,-0.2121726701740863,-0.6625445100010532,-0.5283741312354292,-0.5306505729273912,-0.7306776390810517,-0.6427325861296616,-0.3506109419404934
18302,"Duck, lean flesh, skin & fat, raw",-0.4051400864749981,0.0358978324706541,1.5133951115512252,-0.6498339348053054,-0.4741904464966608,-0.629869859855883,-0.4210148533042818,-0.4850676324639226,-0.2151156937807991,-0.6384627151116836,-0.3354890122266527,-0.4520659136238259,-0.4857924652828215,-0.1717250891622728,-0.2983199791225618,0.6160397655795121,0.0276087685072696,0.0119861202619113,-0.0471375619931263,-0.3506109419404934
24401,"Lettuce, mignonette, raw",1.2586623998907758,-1.018822339492242,-0.5153199561479793,-0.5131424131634719,-0.2467136612960354,-0.5780546807166799,-0.3253702405789264,-0.4850676324639226,-0.3053067326976269,-0.3354551232715406,-0.2353092179569496,-0.9199457792268856,-0.4337050707220697,-0.1543904115857813,-0.6717653842005087,-0.5283741312354292,-0.407505129963863,-0.3270560307424848,-0.7743557958835919,0.1474559706142293
14402,"Oil, peanut",-2.1008705523232707,-1.1360134697103417,5.010988575262148,-0.9915627389098888,-0.4741904464966608,-0.629869859855883,-0.4210148533042818,-0.4850676324639226,-0.3458927002101994,-1.240542735261578,-0.3688822769832204,-1.06912486681047,-0.6420546489650771,-0.3469979402134645,-0.7547532519956079,-0.5283741312354292,-0.6127475349030765,-0.8921262824164784,-0.8730732031990398,-0.3506109419404934
